rep,id,beta_exp,p,rho,phi_power,delta_0,t00,TT,I_rho,Classification,Group
3,1078,8.16718540283402,2.5861168139882,0.457749504141787,6.51944519740785,2.2598565219026,12.3455646414594,1.41176953025441,0.0601197430788009,No Viral Rebound,2
4,1078,8.11637586720532,2.59023228213286,0.184124830747554,6.43355620371657,2.42674715256646,11.8649092347641,1.12097181895005,0.738182145683774,No Viral Rebound,2
5,1078,7.91288555537088,2.62234115749126,0.340316213483127,6.4712350033397,1.94404959705124,10.6770733431678,1.27629336079117,0.709863613028622,No Viral Rebound,2
6,1078,8.15170420859794,2.59872340985289,0.138420133892678,6.51097339372923,2.52608068784033,12.1144981315197,0.741422988051126,1.04666424030991,No Viral Rebound,2
7,1078,8.19679824839498,2.62536283416024,0.462366061351821,6.6379615975263,2.05709475142704,10.0334634420315,1.59384614727819,0.439112069832642,No Viral Rebound,2
8,1078,8.25842844626142,2.5402744812082,0.130525036782829,6.53637374629271,2.35672312723011,21.5909292675943,1.86763881899172,0.185423338781184,No Viral Rebound,2
9,1078,8.23312744344289,2.58625370273862,0.208912271416213,6.55481233569682,2.12079159286717,12.0253085510853,1.89330366103659,0.339296838259979,No Viral Rebound,2
10,1078,8.27449875454073,2.86458288713505,0.169690481676501,6.53170665776199,2.05287855100087,10.9155229538181,1.60485234809685,0.921136336695535,No Viral Rebound,2
1,1123,8.19570965333174,2.71058070139664,0.0663397437469329,6.5220638955316,2.94003421829992,12.194549142365,2.71187978835438,0.571766436815344,No Viral Rebound,2
2,1123,8.16994443125153,2.69291786296108,0.0861370288490394,6.3846500500533,2.2424249631846,10.7061502888894,3.24047957096115,0.118640335536303,No Viral Rebound,2
3,1123,8.09580888595866,2.48230425087505,0.0540805192195509,6.42858325716074,2.37799298831468,9.51324268762421,3.59920684440068,0.377604039734883,No Viral Rebound,2
4,1123,7.97342856797416,2.58938292551413,0.0451178385245859,6.57496048929881,1.94776632084742,12.2296457719284,3.02509112810342,0.632557532284534,No Viral Rebound,2
5,1123,8.05353541400454,2.57394464872932,0.0812243582798681,6.62724115583587,1.8138466260129,10.1089095894435,2.93526085881652,0.0851027321109921,No Viral Rebound,2
6,1123,7.9376023055621,2.624642298236,0.0398318375902943,6.4112008090147,2.23240146039121,11.6529185668294,2.89927562722947,0.398917555661785,No Viral Rebound,2
7,1123,7.84507627041934,2.72167217591196,0.165933761840586,6.49770900057383,2.20873730424174,10.8344868927686,1.67499085798727,0.465749347403694,No Viral Rebound,2
8,1123,8.14407077832721,2.6388962166749,0.0890691935814617,6.54574208131516,1.69912086860795,9.85109050988743,4.85733969092454,0.329338218274679,No Viral Rebound,2
9,1123,8.1634943632028,2.64480662271398,0.0360991103321273,6.39963911993355,1.96735495862487,11.6464103006717,3.06455071990351,0.39794824801861,No Viral Rebound,2
10,1123,8.06810023202563,2.69580766719927,0.0714141902653763,6.49083115735322,1.76857437235123,10.73880036599,4.36325491935847,0.746794922360341,No Viral Rebound,2
1,1128,7.91689130778226,2.61977011667482,0.368730352472796,6.52543315969677,2.09721621691849,11.1001383061988,2.1129851575837,0.897477415785197,No Viral Rebound,2
2,1128,8.1376826322403,2.69698353987494,0.28534234750014,6.40896511534915,1.72107849506661,9.96121859324334,2.93686058779766,1.60445515748098,No Viral Rebound,2
3,1128,8.12356266733925,2.61985887562546,0.396507216775358,6.4137607438698,1.49680549873812,11.5588160628954,3.7193812764632,1.10012140910198,No Viral Rebound,2
4,1128,8.06208845865694,2.64107772716605,0.254754470943792,6.63706635239412,1.24002553741469,16.5844406711858,2.36133218358185,0.688693369436546,No Viral Rebound,2
5,1128,7.95118480953607,2.63106020062865,0.246734008411861,6.40306029967386,1.15586670241547,14.8960534790622,3.07106587467089,0.653632127828388,No Viral Rebound,2
6,1128,8.15398505601158,2.62850996275554,0.213853857057703,6.43281077629081,1.37102147737798,14.0514708290946,2.68606866390049,1.21756233900493,No Viral Rebound,2
7,1128,8.15349112487588,2.63889130832281,0.0362661813501914,6.5766654889971,1.96604535609936,18.2587805529435,2.98652593482708,2.25529645069365,No Viral Rebound,2
8,1128,7.94000532447147,2.46959101688892,0.328585419515301,6.51919062130462,1.29597776601872,15.7620002909167,2.71339808849774,0.452078421298753,No Viral Rebound,2
9,1128,7.90177347852474,2.70553148019524,0.261361141179906,6.52380799537218,1.77689740217794,11.2006868568639,2.52592621791204,0.6486848097085,No Viral Rebound,2
10,1128,8.22713047475537,2.60300619307152,0.358921396512998,6.40307884613586,1.19129560160706,17.5044271550943,2.14572328803784,0.249953634775786,No Viral Rebound,2
1,1135,7.97858947891246,2.65984920544719,0.155774652096772,6.44850012097418,1.84475346085462,15.1792069685045,1.65190273292977,0.422916961833757,No Viral Rebound,2
2,1135,7.888406895452,2.58053784889031,0.0975152502379601,6.73031554963361,2.05006669118194,16.2954616306927,1.64637969325409,0.209383460307897,No Viral Rebound,2
3,1135,8.30933678549904,2.74056401190017,0.220532463152263,6.52221256411116,1.76913455441089,14.822324519033,1.84046713226059,0.204806184113069,No Viral Rebound,2
4,1135,8.43058633441798,2.68429959331355,0.201575936824925,6.4596506147361,2.00726491498806,14.7770596375512,3.34909876125895,0.522903752597315,No Viral Rebound,2
5,1135,8.29175638169196,2.65217354886359,0.0505914104301358,6.57937041986435,2.25812071104564,17.9341907513253,2.25176633387986,0.270574830689905,No Viral Rebound,2
6,1135,8.10795789560424,2.72832890970019,0.108071777582773,6.40130029109188,1.70128405647222,13.115660541988,2.38371017208781,0.477253093942372,No Viral Rebound,2
7,1135,8.08770605662916,2.81522352557133,0.0126396268473754,6.55933648755078,1.66855335729395,16.2738225881422,2.81846774744144,2.84875726587737,No Viral Rebound,2
8,1135,7.97340735457452,2.71150513308556,0.0893948572174548,6.42272158350249,1.44033621405264,14.51793111527,2.35642502655035,0.613556218137749,No Viral Rebound,2
9,1135,8.0522951819729,2.56919543118855,0.0627544144873926,6.48483395598687,1.97914235849029,15.6648648023965,2.75251884714148,0.456734301078105,No Viral Rebound,2
10,1135,7.99594933284563,2.63238415202867,0.159345538505919,6.55999716254554,1.65133458098153,14.2051173352519,2.60315274805114,0.311506784563204,No Viral Rebound,2
1,1212,8.59542447200639,2.57023166017974,0.768868793970059,6.38919037276742,1.24651850968834,13.1875609346377,2.27998350803206,1.00638370643461,No Viral Rebound,2
2,1212,8.37975467584869,2.55515291204997,0.278560988679837,6.60176675976253,1.01686501097808,13.4097908983509,1.51621653863336,1.32831231562078,No Viral Rebound,2
3,1212,8.39827619333657,2.6293616365836,0.14171395539309,6.48606431423003,1.02947477495615,13.6483765245772,1.46421580201185,0.478492984888963,No Viral Rebound,2
4,1212,8.31451802582301,2.64955084884342,0.0537869505760832,6.49286771420701,0.912357406016874,12.1109035285256,1.11185186108605,0.251088498219614,No Viral Rebound,2
5,1212,8.13178725994706,2.63545312772288,0.123457699510505,6.44000044105843,1.15300169569705,12.0850046658449,1.42786597975963,2.20042569142603,No Viral Rebound,2
6,1212,8.2680883165071,2.4786320879237,0.315401631276214,6.57892611307019,0.949190421493286,11.4449958342197,1.00000156060993,1.59911179977218,No Viral Rebound,2
7,1212,8.55111884247663,2.68102562236946,0.557022272171673,6.36969980801551,1.19756323007673,13.241650549835,1.33897028022929,0.152073940926943,No Viral Rebound,2
8,1212,7.90239319322385,2.83235470293709,0.0951389665924087,6.47972546801745,0.906946644258747,12.4758680646037,1.29655492872984,0.765164259222847,No Viral Rebound,2
9,1212,8.30689854876242,2.5171610889753,0.156447757778276,6.56968182571658,0.988262125422067,12.2239288078697,1.06033920976695,0.34648097347853,No Viral Rebound,2
10,1212,8.55326137578454,2.61646998944036,0.0197795001040171,6.43056056387412,1.30787441967255,15.1526469702893,1.89178000207083,0.257094471048817,No Viral Rebound,2
1,1235,7.95106981329973,2.88821693223286,0.0878069254367815,6.56955741992575,2.04759753807442,12.1447926666642,2.36419388691877,0.518472672085182,No Viral Rebound,2
2,1235,7.97208694656945,2.6419578952065,0.271114987119992,6.4957734513585,1.88177970944607,11.7193821750224,2.67740465440025,0.76521395520693,No Viral Rebound,2
3,1235,7.90956017123212,2.77223466194921,0.118573024572969,6.52918636807176,1.99526435679636,11.5015181741142,3.21084884630945,0.407795886647213,No Viral Rebound,2
4,1235,7.89153129437207,2.68121678144695,0.101511257606336,6.38101078282201,3.0986776559122,10.0878852808449,1.9399783212462,2.47869809925675,No Viral Rebound,2
5,1235,8.23224393471263,2.70350153539561,0.257965715963109,6.44997633601817,2.31564236117595,10.7473728093803,2.6696263298922,1.1993065595704,No Viral Rebound,2
6,1235,7.74151391990723,2.59436557856096,0.229644994771425,6.5927074828761,2.39470764535631,11.5858074260214,1.84083026323504,0.966407853501052,No Viral Rebound,2
7,1235,7.84615944601518,2.53183590115168,0.471892516970975,6.51350303253113,2.45810432774802,9.23078621948059,1.81904249562585,0.386346063177162,No Viral Rebound,2
8,1235,7.82546652940061,2.72452674080008,0.0789657465448298,6.43856211327728,1.5905904639221,11.2091906426547,4.5909469886508,0.783534441499831,No Viral Rebound,2
9,1235,8.15415562487977,2.61255474540124,0.168505006332655,6.40767945748604,1.95558140560807,12.6212096288372,2.90816114767581,1.29091564383469,No Viral Rebound,2
10,1235,8.13132678088216,2.73307348485435,0.108311539344959,6.36283972780508,1.82505904483738,12.0286331383773,2.93592740936276,1.21227924146376,No Viral Rebound,2
1,1236,8.0305046819213,2.64677720890728,0.190245446348076,6.46684178348254,1.64183752830415,10.3409355140306,2.2077049191903,1.24842054582843,No Viral Rebound,2
2,1236,8.13314770811757,2.5529556117177,0.402371973835527,6.37164427584264,1.84490050444079,13.0468430067463,2.66823870219342,0.215478272623331,No Viral Rebound,2
3,1236,8.06015522483069,2.75499915001114,0.103687719606953,6.40021082365584,1.93839914634641,12.2951021700205,2.4194510624655,0.651384683923769,No Viral Rebound,2
4,1236,7.92589390543467,2.58457032031209,0.0976543102844772,6.22632201967829,1.75148234901992,12.0415773661519,1.88054466382723,1.27118778429888,No Viral Rebound,2
5,1236,8.15661586738619,2.60634665412357,0.445580233229889,6.40659165733713,2.06956666404142,11.0174373144627,2.70468220123972,0.463936165867888,No Viral Rebound,2
6,1236,8.04065786114646,2.55544707934173,0.643588077874632,6.38738713164006,1.83625343706699,11.6992427414766,3.22210743946536,0.545001304210249,No Viral Rebound,2
7,1236,8.07243778283711,2.63963117205901,0.151570233323096,6.48757128112561,1.85198327039119,14.6553705207062,2.42491541716139,0.190297283710727,No Viral Rebound,2
8,1236,8.17671182562044,2.73670001967507,0.228383550478421,6.48567046800318,1.39020624787757,13.920883605761,2.97406301558932,0.816083008645385,No Viral Rebound,2
9,1236,7.97301647997975,2.67319416933484,0.130887650847035,6.58134216770902,1.82310577495282,12.6845122755663,2.18345056085452,0.897135609604854,No Viral Rebound,2
10,1236,7.99803569853957,2.73283245716109,0.207557568159123,6.43589425758923,1.64588903892076,14.8775088796421,2.23112476418068,0.519789599825659,No Viral Rebound,2
1,1345,8.13054361797216,2.5164137055483,0.0660029348105392,6.72628705962497,1.42545248441041,15.5441544929499,1.76088446653005,1.27447289750261,No Viral Rebound,2
2,1345,8.16442031092036,2.66230803414216,0.0454275440579679,6.50789762744967,1.26149428491002,17.024684396027,1.04647963714027,0.851985596857059,No Viral Rebound,2
3,1345,8.33542658316638,2.69744649676617,0.257986026583028,6.62488519370305,1.46862387278826,10.4400483492579,1.62280428648469,0.104779357690237,No Viral Rebound,2
4,1345,8.34194723072429,2.60513875966067,0.117274894512527,6.4449867102625,1.26256642405456,8.7266209376965,1.66797397355487,0.259885075145701,No Viral Rebound,2
5,1345,8.4697234520894,2.55713934882554,0.285056801989649,6.53030507305744,1.69573801108756,10.2311658365694,3.08242516282905,0.335261081736327,No Viral Rebound,2
6,1345,8.3583152602028,2.70690569538487,0.0683878582331016,6.57748825986725,1.23260992569115,10.5475016971998,1.5434454706061,1.15930732616908,No Viral Rebound,2
7,1345,7.9588959331262,2.61607462356397,0.205965992245159,6.45779022454267,1.76345002099136,18.8640002554641,1.44348788269784,1.3059180011938,No Viral Rebound,2
8,1345,8.36975884789032,2.6920712640962,0.25191416362446,6.43984294880894,1.79809678966184,13.887834867825,2.88600795275779,2.02353778189353,No Viral Rebound,2
9,1345,8.02986236349956,2.4791545672903,0.338090872727413,6.37277427738572,1.61999569903807,13.6321015758083,2.61814230491719,0.95096160735854,No Viral Rebound,2
10,1345,8.06778157601959,2.55003219411318,0.206104547471713,6.28846132697031,1.88807699927914,12.1481287510685,1.13803672318722,1.2577769211556,No Viral Rebound,2
1,1347,8.11089921896646,2.51021504366215,0.185652815191565,6.34635671899146,1.23932482462424,16.6461969776193,3.89197564826557,1.43909239995837,No Viral Rebound,2
2,1347,8.15657951169371,2.74339788851915,0.142297751236776,6.62058219721484,1.21843943310749,11.5743644760151,3.04221964887368,2.69209591687016,No Viral Rebound,2
3,1347,8.16441767880416,2.77107488731519,0.16755445475688,6.37992738000684,1.00223654531687,15.4011412427194,2.64154414017892,0.800378779519091,No Viral Rebound,2
4,1347,7.87567156771321,2.66424312589864,0.154579238239403,6.6238376187282,1.05509509052542,10.6432766310494,3.88987841941609,2.13737420047894,No Viral Rebound,2
5,1347,7.87376140734278,2.7181264962373,0.458494132285242,6.45544433244388,1.06091030039216,14.2701298646384,2.89782899256139,0.493295679485942,No Viral Rebound,2
6,1347,7.99747272719345,2.66066023325856,0.497281317271549,6.6085797792812,1.45156687455231,13.8374051242941,3.02146975929039,0.567340221398603,No Viral Rebound,2
7,1347,8.10528849461651,2.73303675538513,0.689268635833352,6.64671937842187,1.19695657076751,16.1544630387704,2.95032514817791,0.157726645014399,No Viral Rebound,2
8,1347,8.01500175522291,2.86947769651984,0.688331058274724,6.51284581477605,1.78387312161964,11.7339568459765,2.39441402860806,0.933020462548356,No Viral Rebound,2
9,1347,7.84848556017193,2.72946568878337,0.151237051948054,6.33093276091651,1.54766455048966,10.8815498697866,1.85634700445981,0.714474561517189,No Viral Rebound,2
10,1347,7.96635960535846,2.72223572256532,0.263910208430091,6.4974981323603,1.14835179648752,14.6998054973748,2.38893381256293,0.215816199563639,No Viral Rebound,2
1,1420,7.85146540574133,2.56312832839432,0.0415338862968119,6.35519355212833,1.48246347722904,12.3596288704696,1.73805310124553,0.224485556055266,No Viral Rebound,2
2,1420,8.18980236984932,2.54339645439967,0.137447597947053,6.56313303448112,1.57754453958126,12.2370235035905,3.36895233436703,0.848064980104982,No Viral Rebound,2
3,1420,7.90331033511169,2.46268076669353,0.253886896409028,6.44010543133489,1.76702475447699,11.1821787771082,2.05009344160084,0.770505314049002,No Viral Rebound,2
4,1420,8.2557504953787,2.69301243626776,0.117499288643766,6.44255072197796,2.3194572197474,10.4662456992903,2.401660065065,0.43552262298214,No Viral Rebound,2
5,1420,8.01932426485288,2.67412683602074,0.132065134041051,6.5011305992571,1.6826828919914,12.5665425163288,2.15384107109934,0.248124921772553,No Viral Rebound,2
6,1420,7.95095425530991,2.44844710782322,0.0583901055307433,6.40065399452327,1.93691451410578,12.0296212024566,2.82316419553859,0.356388835178073,No Viral Rebound,2
7,1420,8.33894090428347,2.68957452677558,0.0210877211320227,6.41685180200535,1.87556339267559,12.8633459468109,2.16678850746242,0.133548298637787,No Viral Rebound,2
8,1420,7.94109332114886,2.62311427390607,0.0595324529192897,6.49064699419311,1.89588023688464,12.1936842346406,2.39344301413958,1.01830885616828,No Viral Rebound,2
9,1420,8.12480325383978,2.67166214246818,0.117040482975713,6.48133173925123,1.81171243141078,12.4127364684096,2.14245663837607,0.857703270824356,No Viral Rebound,2
10,1420,7.9006724320392,2.60504479773153,0.0698118758956152,6.3786034795978,2.13719665898226,11.7583572413023,2.37049055361168,0.396434538188732,No Viral Rebound,2
1,1456,7.80056800231212,2.58835546943156,0.505050904906531,6.53098954977601,1.78519428645601,11.5575422693737,2.08260580421557,0.142158840812432,No Viral Rebound,2
2,1456,8.06410684251922,2.66320139127298,0.33044702463493,6.39799098361035,2.03150503742585,11.795322601729,2.51696359958904,0.779519102872402,No Viral Rebound,2
3,1456,7.77171946903048,2.60178945132934,0.0935412432172632,6.44333947139226,1.97234562558676,11.7759719709189,1.95951253921289,1.62947443158589,No Viral Rebound,2
4,1456,8.06396860964384,2.67437447125614,0.256026744962117,6.5450736249891,1.66885920719276,12.4152909988238,2.22437353247531,0.576073628200126,No Viral Rebound,2
5,1456,8.0184388302281,2.73299953010368,0.214695260489989,6.44436601204543,2.85726929599267,12.7771207181158,1.65185834475136,0.259975878008157,No Viral Rebound,2
6,1456,7.84383518343149,2.58771531909257,0.163772571865224,6.35315208565501,2.01071233041239,11.7662249318961,2.05457521666977,0.329923989930978,No Viral Rebound,2
7,1456,7.89790395139471,2.62253134885803,0.42625203422452,6.49137666313515,2.31551134986021,9.95018637960669,2.53594856862069,0.399679951646777,No Viral Rebound,2
8,1456,7.92369569172999,2.75632512466863,0.2381249157863,6.30410881648013,2.03832557339759,11.6103217796074,1.89713878828971,0.363859126813221,No Viral Rebound,2
9,1456,8.02745418317538,2.75899415973852,0.245080380717932,6.5057399257719,1.63373855607111,10.5828593374386,2.12547973926839,0.972035225434005,No Viral Rebound,2
10,1456,7.96925648000218,2.79120314626632,0.161941291527145,6.49393337652519,2.02953742569334,10.0390463492638,1.55104094698293,0.945194711013958,No Viral Rebound,2
1,1472,7.87486688785557,2.78817449519713,0.0434237558427641,6.49549407235307,1.85433100760169,13.6381602041063,1.79364324366449,0.807600218753602,No Viral Rebound,2
2,1472,8.07587257313735,2.7996302165356,0.463943844570884,6.34323811942529,2.25418702958424,10.9018627435948,1.67493746030885,0.259683731887276,No Viral Rebound,2
3,1472,8.151020075349,2.60607386993979,0.0992792585020013,6.45496738408896,1.85003990042282,13.8605290006705,2.34733506605097,0.776659236278487,No Viral Rebound,2
4,1472,8.19546585233241,2.57890575132706,0.0338073159063236,6.3857965516009,1.98369183212672,14.5348135454872,1.80761296116677,0.911324337097492,No Viral Rebound,2
5,1472,8.02466192891468,2.62227112932351,0.166477275167112,6.61345501708189,1.67999650810482,13.9328726282239,2.6784856640732,0.455330251955872,No Viral Rebound,2
6,1472,8.01607812606449,2.51120600343238,0.145374924502993,6.41930655367881,1.57080297785761,13.5198991215409,2.02915455258695,0.206833287319127,No Viral Rebound,2
7,1472,8.00697665985342,2.71670111681361,0.193703900824465,6.42560878878907,2.16945766073645,10.875501958668,1.01355590083206,1.23741451502118,No Viral Rebound,2
8,1472,8.20185071009935,2.76328502605602,0.412200782833709,6.4527953023,2.16358028875078,11.7971702599836,1.44724597087154,0.667371375072919,No Viral Rebound,2
9,1472,8.03374554631137,2.50344597452024,0.145977824795373,6.36499634525513,1.80602827992112,14.1257022276582,1.49843608452407,0.591701544596143,No Viral Rebound,2
10,1472,7.99624237256508,2.5031054118713,0.147555529342807,6.68495561786523,2.15299859588916,14.5100678641547,1.16180088113938,0.219939508773312,No Viral Rebound,2
1,1473,7.8279873760037,2.54886959478099,0.216274379080789,6.57588146479343,1.02223412872248,14.360162566955,2.22654935590191,0.65350342342585,No Viral Rebound,2
2,1473,8.40154619763049,2.65966280263463,0.093371670832111,6.44420988726176,1.06043705629205,13.4980243916503,1.10008238455865,0.228719400403381,No Viral Rebound,2
3,1473,8.17348587419756,2.63254231807831,0.223271140068731,6.48224346071317,0.794885098690887,12.1328781256258,2.48497832976943,0.990396822511779,No Viral Rebound,2
4,1473,8.37446207461458,2.72511892789589,0.24648276511712,6.5248304397938,1.26502627318751,13.0487179858702,1.50972754504935,0.524914507667683,No Viral Rebound,2
5,1473,8.02718368268046,2.6372947114466,0.104617473450388,6.60048339812591,0.888793379172383,13.6014971935965,3.19057542033062,1.04133639595923,No Viral Rebound,2
6,1473,8.2324074671711,2.54786838911349,0.128656716175696,6.4583017413379,1.20860367121909,14.7611305007259,1.19834021122912,0.161695309903405,No Viral Rebound,2
7,1473,7.98973729829381,2.53891723341089,0.0884308342906298,6.26526871101146,0.939833043623517,13.3989438473033,1.8307447657538,0.191828760486832,No Viral Rebound,2
8,1473,8.29933961953049,2.71720060028434,0.133602027591578,6.3816700471239,1.10626690969925,12.8557983947827,1.48308182433645,0.268740230239627,No Viral Rebound,2
9,1473,8.47537591725333,2.76009389320768,0.222072595634261,6.48988154095249,0.658616461394899,11.8634819260696,2.72876725823982,0.577222961268607,No Viral Rebound,2
10,1473,8.45506292003568,2.54830820605051,0.0410154089343377,6.57776264998394,1.22543415306199,13.6434441451736,2.13042084193595,0.267576345873033,No Viral Rebound,2
1,1476,8.39320429970563,2.57255410681212,0.0549625639107207,6.45400873972369,1.80323044898518,10.7634760257677,2.89890244842795,0.818200726926778,No Viral Rebound,2
2,1476,8.06306119734501,2.50685377815504,0.0407561444994247,6.31976490018638,1.83871933664729,11.5568607493471,2.28938319252672,0.333096503441146,No Viral Rebound,2
3,1476,7.88788768045813,2.55760012784717,0.0641334565852717,6.65011797376472,2.6358310024127,13.1714576065282,1.72647914117121,0.94426383835564,No Viral Rebound,2
4,1476,7.98830055826257,2.53063127549651,0.295739162387674,6.60134598989128,1.53122279150315,11.0216518922892,1.92623687935813,1.15743436406071,No Viral Rebound,2
5,1476,7.7886804557437,2.73101746152517,0.192216544124235,6.27895664819146,1.38494587260693,9.00460801117104,3.27199409305014,0.536947847767977,No Viral Rebound,2
6,1476,7.93557082171152,2.54062413854685,0.265806978947753,6.43927031904038,1.44773297108342,13.5934169555567,3.34519940049443,0.723001978939445,No Viral Rebound,2
7,1476,7.96186811170526,2.81899043284009,0.141496712602698,6.50272103376353,2.70175095883711,11.8213290883499,1.08964604470371,0.471306564629844,No Viral Rebound,2
8,1476,8.22841617901038,2.71992813236432,0.0747563987289491,6.47599876921379,1.59399806208692,11.2862883725337,3.17039259409904,3.23054739088154,No Viral Rebound,2
9,1476,8.18190140618304,2.7155307063264,0.193139109482435,6.33653676348127,1.54003944381297,21.3574786674721,2.03009363321073,0.622123085979336,No Viral Rebound,2
10,1476,8.03837608412754,2.65947644855091,0.174387393250898,6.51031321240195,1.78393943535496,14.3111172753603,3.36875959498927,0.680041103091907,No Viral Rebound,2
1,1499,8.1386144455069,2.66313198823268,0.125460658384888,6.50268618126167,1.96316024890335,12.9427173698749,2.40935056678399,0.486145067237717,No Viral Rebound,2
2,1499,8.09190212619243,2.72365760732494,0.054933449225472,6.39946695501098,2.06577094342684,11.2224520100566,1.71138197006936,2.79626155487357,No Viral Rebound,2
3,1499,7.98877572928856,2.7898224513092,0.16601313362401,6.5519432363437,1.86128116125189,10.7520255863224,0.917417186561934,0.831169328549899,No Viral Rebound,2
4,1499,8.14103029364679,2.77078387583022,0.110475374643921,6.49996403686929,1.92920748144345,12.0236532267386,1.90465731503374,0.60795332128689,No Viral Rebound,2
5,1499,8.07504630354994,2.79655846887066,0.0789619698765603,6.57383844624892,1.88816947257832,13.8700446457303,1.91256863231681,0.203293540080527,No Viral Rebound,2
6,1499,8.03643584159444,2.64438430712037,0.0850972008784409,6.47789235618084,1.93039277292493,11.7807835101514,3.06675798533825,0.604412622444121,No Viral Rebound,2
7,1499,8.01403179005139,2.53559567592637,0.113140378253957,6.42805823114156,2.09019136545619,13.7406526432217,2.06890438964469,0.251610544527449,No Viral Rebound,2
8,1499,8.24482741976245,2.65425110355246,0.0272761498194113,6.5163331740311,2.36695028774802,13.6619858874087,1.92477005134267,7.25741183751347,No Viral Rebound,2
9,1499,7.90313516324933,2.55486945843412,0.0443894561103133,6.37275167531267,2.03798309123272,13.731141839193,1.82035265993051,0.525919472051153,No Viral Rebound,2
10,1499,8.22994943203368,2.74876197701488,0.164614667707829,6.54992915656747,2.02132985129441,11.5641043298475,2.46634590764532,1.42056423392911,No Viral Rebound,2
1,1538,7.94022629447979,2.63935116039915,0.0996879992286273,6.48914696479122,1.27096294149337,17.61623385586,2.33838973535162,0.4995533284755,No Viral Rebound,2
2,1538,8.22305207943596,2.58778683984169,0.122474059161214,6.55897190787288,1.44524566534797,14.4800139463127,2.92543764638439,1.99797350036071,No Viral Rebound,2
3,1538,7.98676624055511,2.91732551029571,0.213975190238695,6.51241145783075,1.27255696604222,10.9509585373996,1.79676926659565,0.906698745203494,No Viral Rebound,2
4,1538,7.80611677046438,2.74813258150837,0.340008422231599,6.43977813482111,1.63903910563647,17.4567548265628,2.21037886398725,0.510109330587147,No Viral Rebound,2
5,1538,7.96789211430657,2.64590859978743,0.0718341970724469,6.36883907031585,1.12321011782912,12.4630975860072,3.28499973642381,1.96644336747417,No Viral Rebound,2
6,1538,8.24534862248789,2.65510650387914,0.314667577695918,6.6450098672029,1.3972335615604,15.0424215085151,2.68410779612911,0.611517948022897,No Viral Rebound,2
7,1538,7.96054899586965,2.68891703065843,0.0593239495554145,6.29825425991429,1.6375016804478,17.2346979260471,1.36285747938648,0.811993845390402,No Viral Rebound,2
8,1538,7.88732981653008,2.58529564205821,0.10415005930918,6.52986755602553,1.00748615820365,14.3922504415223,1.79865657638596,1.40461328252523,No Viral Rebound,2
9,1538,7.96329315733238,2.77326315291561,0.27384731188496,6.5345896412755,1.1177726238829,11.4874111369524,1.93387939212406,1.85187828842388,No Viral Rebound,2
10,1538,8.04234696874346,2.74094027496377,0.647791481871545,6.64117945442317,1.17096028334954,11.0895942482686,1.99037874340363,0.709713872624829,No Viral Rebound,2
