rep,id,eta_beta_exp,eta_p,eta_rho,eta_phi_power,eta_delta_0,eta_t00,eta_TT,eta_I_rho,Classification,Group
6,936,-0.107500321637436,0.0429254607184581,0.743871388247703,0.136633081600707,0.426964335794872,0.782623893058796,-0.344715917747114,-0.00717205694366607,No Viral Rebound,2
7,936,-0.116103989267298,-0.0113425526179045,0.704823033654831,0.0765192152904519,0.339399865150068,0.821320729426203,0.162637874988667,0.807340242959018,No Viral Rebound,2
8,936,-0.213773070036333,-0.0235934553597363,-0.596434588911553,0.0356077274230465,-0.161261663924622,1.53668040559866,-0.0738566264513336,0.127569383074254,No Viral Rebound,2
9,936,-0.956901430743716,-0.0466356324590469,1.89032923272066,0.0452367888670815,0.682680502846272,0.841990282748772,0.253754016625791,0.72054499192637,No Viral Rebound,2
10,936,-0.0637261319798041,0.0110275638367673,1.01418689411356,0.0748258832840611,0.238408214089435,0.507827575375863,0.0902639251951602,0.972545123567295,No Viral Rebound,2
1,984,0.0128880650506985,0.00831157300194987,-1.78184793035257,0.00962220232696864,-0.306665627997476,0.4408740772635,-0.436254306105971,1.07660604469045,No Viral Rebound,2
2,984,0.213429611354411,0.0199635652703353,1.36295228369461,-0.0376717222924964,-0.117203029592418,-0.167972571745431,-0.111772394143031,-0.818136801436615,No Viral Rebound,2
3,984,0.248032239516519,-0.0340109767017237,0.409200305082283,0.0621416755945914,0.193618333486578,0.581781717458377,-0.413944455039039,-0.723808649800355,No Viral Rebound,2
4,984,-0.0245333806715353,0.00447615273209344,-0.468654547262165,0.0325989747691753,-0.210766574882933,0.526012254697934,-0.169027711018184,-0.263695251093566,No Viral Rebound,2
5,984,-0.0902669106448953,-0.0208542665848224,0.343088594463248,-0.0128147990432735,-0.101419193827457,0.583077470484335,0.00999934397281912,-1.44424908090918,No Viral Rebound,2
6,984,0.106123072528881,0.0101274117879054,-0.671708762691211,-0.0375557237561949,-0.220864688836746,0.849515905181915,0.0395024651563752,-1.06533810991152,No Viral Rebound,2
7,984,0.413945781002491,0.0335970244896335,1.5105756739425,-0.0147751256820742,-0.140462743162588,0.28352145962191,0.0915905244165592,-1.36423658253083,No Viral Rebound,2
8,984,0.0300003214582171,-0.0269647501998248,-0.677829112776149,0.00070696951497512,-0.00186109317968816,0.461593607156294,-0.0648309676496742,-0.0773849529340052,No Viral Rebound,2
9,984,0.0691002293729895,-0.0495218742538316,-0.339629709949885,-0.0568011327992713,0.127508782087856,0.125266492824083,-0.281606667055294,0.848406515277202,No Viral Rebound,2
10,984,0.277131417996644,0.0222769251880758,-0.611107808296757,-0.063515177940665,0.236422983650056,0.447097623195344,-0.289908741119249,-0.120290865683504,No Viral Rebound,2
1,1054,-0.397695070848639,-0.0035866921097677,0.386470914289355,0.0105992089994053,-0.259242529117878,-0.328408235120089,1.03767142336184,-0.214928757085291,No Viral Rebound,2
2,1054,-0.391577343297979,-0.00471962966548925,-0.50020887664816,0.000192207250124841,0.020719030112013,-0.520762492624354,0.675320248126492,1.72773028486007,No Viral Rebound,2
3,1054,-0.155738540534864,0.0597311470098911,-0.352892252293397,-0.0352069144838859,0.0108619672587134,-0.212464015851933,0.338129724531272,0.600429336520307,No Viral Rebound,2
4,1054,-0.485885989095708,0.0183908943563224,0.319531160976949,-0.0855912366960666,0.204627343782455,-0.749339761986785,-0.0655072777298556,1.17757661450036,No Viral Rebound,2
5,1054,-0.213048300411557,0.0602653590549104,0.913657724121275,-0.0427456696515619,0.346556882761558,-0.325987306450053,0.289850050970658,0.209084567887641,No Viral Rebound,2
6,1054,-0.656800907600343,0.0247549777295906,0.695247944735857,0.0750987119777806,0.0448894577961131,-0.599744629718188,-0.207094043273959,0.174260107786883,No Viral Rebound,2
7,1054,-0.494986803331501,0.0086321774923379,0.319670519951125,-0.109224401402872,0.189176961562329,-0.227446830086833,0.311222433226586,-0.53868371069959,No Viral Rebound,2
8,1054,-0.468937598730597,0.0406008628497469,-0.250204294531682,-0.0780091716090548,0.0378965677999289,-0.567408314621127,0.176458670038708,-0.407927046362541,No Viral Rebound,2
9,1054,0.00781697967782746,0.0887114321799606,0.283107453649291,-0.049873373270649,0.205074754885807,-0.312659132030754,-0.0826808492575992,-0.616134700901965,No Viral Rebound,2
10,1054,-0.138352082094327,0.0237878490989878,1.29921434240508,0.0178789770878162,-0.0302726345563742,-0.690407811998816,0.211462660208021,0.317533594780212,No Viral Rebound,2
1,1078,-0.104055811316432,0.0312908245079637,-0.26173024170027,-0.0828566475573633,-0.112981266311911,-0.180590445887279,-0.0997406766563529,-0.807923721237469,No Viral Rebound,2
2,1078,0.594221488485396,-0.0122688893615977,0.869456141594557,-0.0744527016737241,0.118264122013906,-0.311480352375071,0.130533365629317,-0.0562085794050554,No Viral Rebound,2
3,1078,0.296854573858459,-0.0248096177451976,1.38261650332453,0.0265128494559212,0.202450159489707,-0.182142866760688,-0.377944702966102,-2.41036275388909,No Viral Rebound,2
4,1078,0.158422814678559,-0.0232195128525863,0.0633750583262085,-0.0472242603315969,0.273700574361494,-0.306604150689147,-0.608592601947528,0.0974895587258464,No Viral Rebound,2
5,1078,-0.44951407124213,-0.0108995784266662,0.890137083349624,-0.014488356168281,0.0519220527038715,-0.657569474359135,-0.478828541441246,0.0583718119653056,No Viral Rebound,2
6,1078,0.254959051870219,-0.0199467405249245,-0.276451781661349,0.0193770581124457,0.31381780045243,-0.240983342019935,-1.02197258898829,0.446662426764563,No Viral Rebound,2
7,1078,0.376487628296194,-0.00974795973485758,1.40120146796571,0.123482258782787,0.10844350663488,-0.88646168915838,-0.256638550706617,-0.421946380439214,No Viral Rebound,2
8,1078,0.541074449198965,-0.0426949301040216,-0.344302010642614,0.0406861313148624,0.244420982864291,1.7150300051954,-0.0981136371212275,-1.28405951668893,No Viral Rebound,2
9,1078,0.473596569353867,-0.0247566869854948,0.22052800696044,0.055996552797866,0.138938245956661,-0.264174588715535,-0.0844653345611036,-0.679825691965263,No Viral Rebound,2
10,1078,0.583950909023987,0.0774556816711341,-0.0357999961963363,0.0367899319408879,0.106391813548377,-0.580877137188513,-0.24975684912058,0.318907011165016,No Viral Rebound,2
1,1123,0.3735697231226,0.0221958241310674,-1.09230098275817,0.028712753223063,0.465570054265018,-0.220400796103494,0.274853436752165,-0.157970464546068,No Viral Rebound,2
2,1123,0.304299767929686,0.0156582444003782,-0.809718783972351,-0.0906825539830701,0.194706687262429,-0.648013008890701,0.452932728064207,-1.73060451927736,No Viral Rebound,2
3,1123,0.101476853376989,-0.065779806546845,-1.30966095015946,-0.0515922299582385,0.253405683804822,-1.10313658656161,0.557924893672484,-0.572854912627145,No Viral Rebound,2
4,1123,-0.255381134084798,-0.0235474741363095,-1.50028777356612,0.0725789234416219,0.0538320736321616,-0.211444075641789,0.384152609506388,-0.0569298686929894,No Viral Rebound,2
5,1123,-0.0178101758953633,-0.0295274638112666,-0.873804311319774,0.114918430698437,-0.0174013679352542,-0.857686554641606,0.354007721457823,-2.0628419055157,No Viral Rebound,2
6,1123,-0.368375442565159,-0.0100224493441407,-1.63041943916038,-0.0669495506456415,0.190226728216462,-0.364210462823584,0.341672315561772,-0.517946277166288,No Viral Rebound,2
7,1123,-0.689426473239219,0.0262793932059421,-0.0627016706163436,0.00814597685445231,0.179569830801793,-0.606522447648687,-0.206980899171448,-0.363053436983937,No Viral Rebound,2
8,1123,0.234218582802421,-0.0046063387780255,-0.773030950122719,0.0484814535581588,-0.0827401847071603,-0.958564678095241,0.857702292826327,-0.709615803504089,No Viral Rebound,2
9,1123,0.286884745495936,-0.00236911663137924,-1.73269779010752,-0.0772426865006245,0.0638388140816466,-0.366008242121789,0.397112368083619,-0.520379078565898,No Viral Rebound,2
10,1123,0.0236702504403541,0.0167307816817949,-1.01314373412976,0.00229394174341202,-0.0426773831997653,-0.637352143254098,0.750429713459449,0.109089567156645,No Viral Rebound,2
1,1128,-0.436167422837262,-0.0118804965675193,1.01435498707801,0.0315391723436712,0.127759688443318,-0.523940490257751,0.0253131077604003,0.292886911283603,No Viral Rebound,2
2,1128,0.21681498525493,0.0171668722512803,0.633908525518194,-0.0689350071741637,-0.0699000395569705,-0.914578850837107,0.354552577021611,0.873838466896949,No Viral Rebound,2
3,1128,0.178181710741803,-0.0118466167066433,1.13198262701878,-0.0646790299028896,-0.209517996261814,-0.390382206710245,0.590768724404832,0.496474779315125,No Viral Rebound,2
4,1128,0.00660124456209935,-0.00378000492165309,0.478608956155377,0.122768602935774,-0.397719191801226,0.717507983436793,0.136437337829084,0.028095089561308,No Viral Rebound,2
5,1128,-0.324941736933363,-0.00758018569467477,0.435914926614148,-0.0741902668696962,-0.468000711622991,0.385793870540264,0.39923608527346,-0.0241563477697837,No Viral Rebound,2
6,1128,0.261145123585567,-0.00854993721190653,0.250172630318145,-0.0478782858776523,-0.297295099954316,0.210206397851959,0.26529005488516,0.597905010822365,No Viral Rebound,2
7,1128,0.259805912314502,-0.00460819878169826,-1.7279070037993,0.0739752373044172,0.0631729258073183,1.03712624957645,0.371322210657435,1.21433566172673,No Viral Rebound,2
8,1128,-0.360634689832834,-0.0709145120407724,0.837432499413116,0.0262988402740646,-0.353585723962202,0.558222622803547,0.275413150085735,-0.392845382060008,No Viral Rebound,2
9,1128,-0.486965814695449,0.0203313048984979,0.513116488282796,0.0301764124097932,-0.0379823549243122,-0.493745710490681,0.203819207925225,-0.0317541018591089,No Viral Rebound,2
10,1128,0.457593333554018,-0.0183000635488788,0.9719738047242,-0.0741737346944971,-0.437809710174147,0.893187509165493,0.0406880862466776,-0.985425605526301,No Viral Rebound,2
1,1135,-0.239498976367251,0.00330236274135572,-0.137986566611518,-0.0341655978600598,-0.000505522884614987,0.442871131267504,-0.220860811521954,-0.459525193237913,No Viral Rebound,2
2,1135,-0.532898358667447,-0.0269692229947168,-0.67312054665007,0.19570722645618,0.105021159009662,0.661893864424314,-0.224209854523292,-1.16253373608802,No Viral Rebound,2
3,1135,0.677160458820206,0.0331966742124189,0.28945633489624,0.028837563995093,-0.0423606911960191,0.370801858567902,-0.112769190887172,-1.18463695671763,No Viral Rebound,2
4,1135,1.0098053263419,0.0124527660662483,0.1755487714692,-0.0244865424790276,0.0839218907179413,0.361569342187124,0.48590267663746,-0.247303627612907,No Viral Rebound,2
5,1135,0.630063263723641,0.000412442166598182,-1.38003497873056,0.0761882519034103,0.201681757679398,0.975094429390441,0.0889263390001404,-0.906152346852505,No Viral Rebound,2
6,1135,0.135189941477651,0.0287222320215603,-0.55856758040766,-0.0757598709012428,-0.0814678726127292,0.00288740760104006,0.145869563186265,-0.338654099852218,No Viral Rebound,2
7,1135,0.0788623210044953,0.0600745948517185,-2.80617575861384,0.0597332997768335,-0.100894167998148,0.657716169026671,0.313404778794193,1.44793708581427,No Viral Rebound,2
8,1135,-0.255446607220394,0.022536811613043,-0.769023748403421,-0.0567553529505444,-0.247974597579136,0.308274652134881,0.134357044764976,-0.0874291502326117,No Viral Rebound,2
9,1135,-0.0213627808151815,-0.0313742806651089,-1.15169395245428,-0.00282488799139985,0.069812432695899,0.53916885139239,0.289727830356914,-0.382599221553432,No Viral Rebound,2
10,1135,-0.186726348021581,-0.00707711153287637,-0.111083199741422,0.060278340036851,-0.111267367956709,0.242838054054101,0.23393469931617,-0.765279927002163,No Viral Rebound,2
1,1212,1.51465642060758,-0.0309710337713172,2.7539572623506,-0.0865999957760885,-0.392496692695348,0.019417912191011,0.101379603105386,0.407417650573712,No Viral Rebound,2
2,1212,0.868125653533846,-0.0368549987385278,0.600411648194022,0.0944094427040995,-0.596126790206951,0.0698201964378058,-0.306570493985241,0.684963434520095,No Viral Rebound,2
3,1212,0.919276685127048,-0.00822597576879597,-0.24910433474489,-0.00177350315019327,-0.583802420937965,0.122853864716503,-0.341468796093775,-0.336059495135278,No Viral Rebound,2
4,1212,0.69107200243198,-0.000576934133402804,-1.31541440393051,0.00402879935264143,-0.704574639010645,-0.241912671654107,-0.616761638009308,-0.980895585754267,No Viral Rebound,2
5,1212,0.200713592878531,-0.00591193657456396,-0.40806391339507,-0.0415806889402591,-0.470482453926912,-0.248621579012322,-0.36660759871143,1.1897050714395,No Viral Rebound,2
6,1212,0.566842512535489,-0.0672602382118594,0.777036970499756,0.0758249308541485,-0.664997011503256,-0.422565249371413,-0.722787045906823,0.870502583654783,No Viral Rebound,2
7,1212,1.36944991623652,0.0112323474638942,1.78110819924868,-0.104197243088421,-0.432562315252178,0.0317799130246513,-0.430887735549992,-1.48233418925881,No Viral Rebound,2
8,1212,-0.484860109002744,0.0661413474369955,-0.700420281511935,-0.00719709700341274,-0.710522823109317,-0.14970065704636,-0.463077914482476,0.133389483424608,No Viral Rebound,2
9,1212,0.670619209824436,-0.0518353542710986,-0.132877229814565,0.0682491322981468,-0.624658473186232,-0.212900305072377,-0.66419974036948,-0.65887313876525,No Viral Rebound,2
10,1212,1.37627065742284,-0.013140991733717,-2.35110902600057,-0.0498541187561556,-0.344447926894216,0.437549097415116,-0.0852704206219049,-0.957257436312085,No Viral Rebound,2
1,1235,-0.325306283481523,0.0856722644848388,-0.788688830116545,0.0681469645160172,0.103816007358269,-0.233168672819114,0.137648506128254,-0.255813724729174,No Viral Rebound,2
2,1235,-0.259525040344699,-0.00344679950283351,0.563049517884201,0.00650109143272623,0.0193668171128883,-0.345953172405435,0.262059306255639,0.133454429440738,No Viral Rebound,2
3,1235,-0.460654929406681,0.0446866633636819,-0.453990678071151,0.0346823787154217,0.07792538534019,-0.406509412737913,0.443746733771432,-0.495934273893695,No Viral Rebound,2
4,1235,-0.522071704340346,0.0113036456496817,-0.628522004928233,-0.0939621906405683,0.518124291983054,-0.865646560908224,-0.0601118081180958,1.30878769605049,No Viral Rebound,2
5,1235,0.471239289483536,0.0195807290047729,0.495453712400386,-0.0328810351011842,0.226835960982763,-0.634565181014448,0.259149904751285,0.582797756430229,No Viral Rebound,2
6,1235,-1.13213999673856,-0.0216250604322372,0.341705628328348,0.0870607989695067,0.260409988771761,-0.382835928115785,-0.112571906649246,0.366884908409077,No Viral Rebound,2
7,1235,-0.685354127590924,-0.0460223765538426,1.43947387921365,0.0215107965263208,0.286539288508863,-1.23751963309132,-0.124478345171157,-0.549967540747472,No Viral Rebound,2
8,1235,-0.764769027073245,0.0273276711675727,-0.904460589580179,-0.0428386851552298,-0.148745857643342,-0.491217050362621,0.801297711886979,0.157113974057483,No Viral Rebound,2
9,1235,0.26160753901899,-0.0146384965149435,-0.0442373500717675,-0.0700778310122786,0.0578363775020078,-0.114098192843243,0.344732366914666,0.656406001696372,No Viral Rebound,2
10,1235,0.199454240435643,0.0304597258024619,-0.556082646899589,-0.110435962774706,-0.0112388260487169,-0.263305101107451,0.354234779599599,0.593556492047527,No Viral Rebound,2
1,1236,-0.0843492156920788,-0.00162431645543694,0.103606346970002,-0.0182731955017767,-0.117035107200369,-0.772654116888997,0.0691648712974102,0.622933422698141,No Viral Rebound,2
2,1236,0.204432791995413,-0.0377153173702013,1.15643090542345,-0.102433201759073,-0.00042581698936156,-0.013041887400119,0.258629986124006,-1.13384096392447,No Viral Rebound,2
3,1236,0.00109684995179931,0.0384500653151029,-0.604882726386017,-0.0767322162247672,0.049011284233884,-0.194846111485233,0.160752074230466,-0.0276006652777666,No Viral Rebound,2
4,1236,-0.406456141461394,-0.0254077950017414,-0.67154143100298,-0.23991592711159,-0.052388679927101,-0.259923510600116,-0.0912271568311835,0.641005960302263,No Viral Rebound,2
5,1236,0.268274289484642,-0.0170175773714616,1.33347769331876,-0.0710453888621844,0.114488078424222,-0.549198636395163,0.272195813202453,-0.366954076090134,No Viral Rebound,2
6,1236,-0.054863471801976,-0.0367398782859105,2.14299421143054,-0.0882202261610039,-0.0051238456051981,-0.351465945933004,0.447247023265347,-0.205912857584984,No Viral Rebound,2
7,1236,0.0359418267885189,-0.00432786891901727,-0.170315736747004,-0.000486612382222147,0.00340593702172674,0.336637654148201,0.163008037744532,-1.25811354481334,No Viral Rebound,2
8,1236,0.322536874256788,0.0317857534155287,0.334561322169056,-0.00210998951727743,-0.283399049991921,0.182195098980689,0.367140430130943,0.197815030779756,No Viral Rebound,2
9,1236,-0.256653287537891,0.00830700673297171,-0.341110607189559,0.0777997274240328,-0.0123096494175605,-0.0987750124262907,0.0581178450165914,0.29250598661668,No Viral Rebound,2
10,1236,-0.180448249191506,0.0303715326663317,0.212311343374966,-0.0451745273721854,-0.114570478476146,0.382028325871884,0.0797172303567428,-0.253276931315134,No Viral Rebound,2
1,1345,0.197311811141857,-0.0521323135745782,-1.09775162099034,0.192612156666305,-0.258361869658077,0.515401574212984,-0.156972385894139,0.643586913098379,No Viral Rebound,2
2,1345,0.289386871457683,0.00422635981968729,-1.49312246455761,0.0167791730553995,-0.380554207199026,0.801746017308498,-0.677356801860866,0.240868576297381,No Viral Rebound,2
3,1345,0.747394762329572,0.0173385148119276,0.495559815009545,0.113031150277029,-0.228525344518696,-0.737791067046707,-0.238632912756069,-1.85484426141022,No Viral Rebound,2
4,1345,0.765029862615917,-0.0174811283127492,-0.466470661420535,-0.0372267708920577,-0.37970467199949,-1.52021429580072,-0.211178906085081,-0.946461530665596,No Viral Rebound,2
5,1345,1.12220991720098,-0.0360778769410372,0.632507836614755,0.0356181869610717,-0.0847331150526817,-0.812258779300008,0.402928071169568,-0.6917914685343,No Viral Rebound,2
6,1345,0.809471990822547,0.0208391039452389,-1.05969880633228,0.0746486644887631,-0.403717353736031,-0.700894957663795,-0.288771370585027,0.548876927841175,No Viral Rebound,2
7,1345,-0.300615926393961,-0.01329210974852,0.202607244891362,-0.0260976332283287,-0.0455790364074526,1.15363024289555,-0.35572628082005,0.667960476351341,No Viral Rebound,2
8,1345,0.840711105886125,0.0153438152151447,0.463593150219746,-0.0417183900509802,-0.0261223994473,0.175063833684566,0.337085609465679,1.1059015904059,No Viral Rebound,2
9,1345,-0.0862230271569673,-0.0670494669928163,0.880208904211644,-0.10140892149135,-0.130427671569371,0.119269533259645,0.239676415842206,0.350772645627564,No Viral Rebound,2
10,1345,0.0227672940441277,-0.0388610845307629,0.203454238522596,-0.179665800466227,0.0227076845128127,-0.232310012404548,-0.593484001396007,0.630400048068993,No Viral Rebound,2
1,1347,0.143319053841307,-0.0545986445242102,0.0735140196212483,-0.125524028076627,-0.39828443084112,0.729355227714031,0.636128300919578,0.765066870763113,No Viral Rebound,2
2,1347,0.268175813678692,0.0342301886396475,-0.244312840675091,0.10957923257364,-0.415280279155558,-0.386031237891832,0.389798790130291,1.39137427517628,No Viral Rebound,2
3,1347,0.289379759883935,0.0442682221272214,-0.051036939965123,-0.0949397908113355,-0.610617117923047,0.487105565291549,0.248575041237356,0.178384044721463,No Viral Rebound,2
4,1347,-0.57762826950066,0.0049529432255253,-0.14710514543376,0.112191360774827,-0.559220269829637,-0.668752253809927,0.635589295977565,1.16063230021018,No Viral Rebound,2
5,1347,-0.584423388443659,0.0249757860724884,1.38561605873487,-0.028131328257512,-0.553723852351894,0.25654463467441,0.341173226863881,-0.305592295480906,No Viral Rebound,2
6,1347,-0.18214098195716,0.003607231223213,1.541147629088,0.0999167431445133,-0.240207589754666,0.164148207930876,0.382954781744968,-0.165741883774563,No Viral Rebound,2
7,1347,0.127801515284889,0.0304462868238814,2.34872479646447,0.130449400051062,-0.433069021709128,0.634634596753122,0.359126777483774,-1.44583760545282,No Viral Rebound,2
8,1347,-0.129871904096813,0.0791629571706935,2.34435083847841,0.02095668499688,-0.0340642544350701,-0.341974055995647,0.150349929947838,0.331726087306956,No Viral Rebound,2
9,1347,-0.676638817818785,0.0291388028833267,-0.172908980727879,-0.139770655573548,-0.176104112860467,-0.591578070507966,-0.104178026017232,0.0648463482494428,No Viral Rebound,2
10,1347,-0.277287545655748,0.026486430748047,0.526279282180321,0.00796685011667748,-0.474523472008661,0.345760650559608,0.148058556363949,-1.13227392779834,No Viral Rebound,2
1,1420,-0.665533209200768,-0.0337385530316185,-1.58680210989712,-0.117417702510685,-0.219145950242289,-0.178616490765301,-0.170023027063387,-1.09288967846307,No Viral Rebound,2
2,1420,0.357724576573994,-0.0414666941998934,-0.284630697261669,0.0628631132621879,-0.156981616577824,-0.209566385829276,0.491813209505746,0.236256215046764,No Viral Rebound,2
3,1420,-0.481747551717729,-0.0737165695996114,0.474034143189021,-0.041488898383146,-0.0435539633310998,-0.499262520488904,-0.00490323313530678,0.140345506328538,No Viral Rebound,2
4,1420,0.533932601114967,0.0156933630526556,-0.464304848232271,-0.0393524386045221,0.228482035405213,-0.728711521646395,0.153371585505566,-0.430154303202212,No Viral Rebound,2
5,1420,-0.117115737609836,0.00865584185785533,-0.330798964863032,0.0110499695429638,-0.0924616867454215,-0.127419347161569,0.0444641863486158,-0.992768709124632,No Viral Rebound,2
6,1420,-0.325672664194273,-0.079513078706133,-1.22842214722524,-0.0763366195772285,0.0482450844145444,-0.263046766174123,0.31506970455663,-0.63067867684658,No Viral Rebound,2
7,1420,0.756894674994474,0.0144159438550546,-2.28572863433127,-0.0619415208700329,0.0160579244867536,-0.0560545603308016,0.0504575143502909,-1.61223784533176,No Viral Rebound,2
8,1420,-0.357138107858596,-0.0106048027182399,-1.20783308386864,0.00213697565998808,0.026832069742311,-0.220622033529927,0.149944314461359,0.419197500861054,No Viral Rebound,2
9,1420,0.181585738749236,0.00773373522883711,-0.468737002004271,-0.00582114695869271,-0.0185786731810522,-0.165355117337631,0.0391645259718261,0.247557156180396,No Viral Rebound,2
10,1420,-0.490712107975297,-0.0175171968804348,-1.03756024543305,-0.0961351886203163,0.146643831936251,-0.335331751928261,0.14030831185942,-0.524190116992848,No Viral Rebound,2
1,1456,-0.865331716608107,-0.0239443486083994,1.57222677407881,0.0361905158449394,-0.0333239126338929,-0.390739131760721,0.0108312935987426,-1.54975601558355,No Viral Rebound,2
2,1456,0.0123399949400807,0.00456186092121149,0.84585853631051,-0.0787151719157041,0.0959257502055112,-0.32531470252628,0.200264647709094,0.151976149477252,No Viral Rebound,2
3,1456,-0.990002711552774,-0.0187676099608719,-0.71912062181503,-0.0386638773136093,0.0663723414524224,-0.330551606222002,-0.0500928686884176,0.889311761906015,No Viral Rebound,2
4,1456,0.0119472269325118,0.00874844171764784,0.485299292047691,0.0479263606416515,-0.100710882357698,-0.164719381438114,0.07668671101959,-0.150465566028613,No Viral Rebound,2
5,1456,-0.119724642031124,0.0304326662478336,0.255170251131552,-0.0377681464094701,0.437015211221586,-0.0765498576713633,-0.220887682822492,-0.946112195471912,No Viral Rebound,2
6,1456,-0.694103543063984,-0.024191698526283,-0.0783994436695292,-0.119286828975382,0.0856378866331616,-0.333195138485933,-0.00271948715087532,-0.707838750904503,No Viral Rebound,2
7,1456,-0.500160850088916,-0.0108270537402727,1.25486305225544,0.002758804670247,0.226779382720002,-0.918922769623412,0.207779149341448,-0.51603693933433,No Viral Rebound,2
8,1456,-0.413675379478725,0.0389312471933533,0.389035248631205,-0.164851241549771,0.0992775075680469,-0.376009863484285,-0.082441756251667,-0.609934266813689,No Viral Rebound,2
9,1456,-0.093257535496757,0.0398991096653572,0.4269974294195,0.0149544181136379,-0.121980184663768,-0.688949396171317,0.0312089300366837,0.372690998670528,No Viral Rebound,2
10,1456,-0.268288553970893,0.0515056693351655,-0.0918318171279056,0.00493590500094664,0.0949567320756384,-0.884312153275539,-0.283862322293773,0.344689904379037,No Viral Rebound,2
1,1472,-0.580487986044754,0.0504200101232301,-1.54033136913873,0.00626353914050458,0.00467282231445449,0.120604413974224,-0.138539723487984,0.187366112015703,No Viral Rebound,2
2,1472,0.0456340852999084,0.0545202741729149,1.40754706426974,-0.128394496539076,0.199938223025287,-0.58517121805147,-0.207012779064595,-0.947236570528568,No Viral Rebound,2
3,1472,0.253102585551061,-0.0171222443616907,-0.653236127435214,-0.0285450987696615,0.00235604075840438,0.16915854592067,0.130492063713234,0.148300645530772,No Viral Rebound,2
4,1472,0.372916147051189,-0.0276018871903737,-1.80066358708298,-0.089650694812369,0.0721085043538643,0.311770754612727,-0.130781437612955,0.308197811765667,No Viral Rebound,2
5,1472,-0.101432393962892,-0.0109262832292046,-0.0587796843691141,0.103847598779141,-0.0940594509913973,0.184777806071988,0.262462977586956,-0.385678061152393,No Viral Rebound,2
6,1472,-0.12669069010706,-0.0542039515582929,-0.219324305886564,-0.0597707122340003,-0.161264226416844,0.0944277914633449,-0.0151693767704395,-1.17478795178514,No Viral Rebound,2
7,1472,-0.153691555445104,0.0244512507761155,0.125902132121324,-0.0542102487930209,0.161626044492409,-0.593490638648322,-0.709323764903613,0.614078367994344,No Viral Rebound,2
8,1472,0.390022703968771,0.0414531300387079,1.19714761260733,-0.0304307273805497,0.158913224683916,-0.324815445912422,-0.353126186531694,-0.00335437010562056,No Viral Rebound,2
9,1472,-0.0749103425173859,-0.0572988961887476,-0.214479967349799,-0.108472124789614,-0.02172105215212,0.226014473695165,-0.318366652620872,-0.123698685174488,No Viral Rebound,2
10,1472,-0.185843756169908,-0.0574349429894989,-0.201881027749675,0.160571781914648,0.154010400321836,0.306645104212866,-0.572817321513479,-1.11334849686911,No Viral Rebound,2
1,1473,-0.754904975293242,-0.0393171040426005,0.264511356487358,0.0733332917939596,-0.59086061158113,0.27543152793102,0.0776644065018437,-0.0243532736399898,No Viral Rebound,2
2,1473,0.928359599890417,0.00323228006747337,-0.721122129469703,-0.0379043461793587,-0.554170025494141,0.0895575434377452,-0.627403534462385,-1.07420511881229,No Viral Rebound,2
3,1473,0.313847659946164,-0.0070170286236133,0.305318042954322,-0.0050406416518062,-0.8424088706172,-0.236238380247317,0.18747533258032,0.391404648345709,No Viral Rebound,2
4,1473,0.853594611522707,0.0275450016635898,0.434562648915684,0.031033891850235,-0.377758274613371,-0.0126064617089131,-0.310859405710977,-0.243465638498102,No Viral Rebound,2
5,1473,-0.0940486065681585,-0.00521340751352162,-0.59491797588147,0.0933701961691763,-0.730741655755816,0.11251648290051,0.437412676563029,0.441559118057447,No Viral Rebound,2
6,1473,0.471675618353685,-0.0397099850121718,-0.360865815737017,-0.0256545107277946,-0.423385463374743,0.358315086533992,-0.541851164475684,-1.42098728405566,No Viral Rebound,2
7,1473,-0.20549890904365,-0.0432293646778171,-0.780924292242857,-0.20188245539423,-0.674904198555012,0.0673833290436015,-0.118065746632654,-1.25009794368321,No Viral Rebound,2
8,1473,0.650360266460804,0.0246350904913507,-0.317456450690205,-0.0933675916497622,-0.511859963068342,-0.0578411359413304,-0.328666370008953,-0.91295581910733,No Viral Rebound,2
9,1473,1.138738625857,0.0402976296647368,0.298393593711725,0.00148441234372895,-1.03046508072148,-0.306986038290543,0.28106134694193,-0.148472438745556,No Viral Rebound,2
10,1473,1.0797045310366,-0.0395373783805516,-1.59990471610436,0.0748731938224464,-0.409555974024447,0.121768075178092,0.0335309320634516,-0.917296114543094,No Viral Rebound,2
1,1476,0.905220818460211,-0.0300678474845512,-1.29254977713224,-0.0293770613075075,-0.0232714156513829,-0.629343372527024,0.341543592781213,0.200406648649529,No Viral Rebound,2
2,1476,0.00936799905072555,-0.0559385767154505,-1.60651624282616,-0.150165087755875,-0.0037818492954461,-0.390930127619373,0.105493826528255,-0.698268797171633,No Viral Rebound,2
3,1476,-0.534703015868666,-0.0358977000131688,-1.12848424594658,0.13314619523081,0.35634733731361,0.0157254288001807,-0.176704450309555,0.343704571587331,No Viral Rebound,2
4,1476,-0.20985805079669,-0.0464982811418127,0.684351529347165,0.0940687742842065,-0.186784539556605,-0.547901913378191,-0.06722031038135,0.54726003414576,No Viral Rebound,2
5,1476,-0.915547543653016,0.0297071675283081,0.116351015206316,-0.18873264586239,-0.287190108169983,-1.35640364537533,0.462611006920815,-0.220800073249571,No Viral Rebound,2
